"버뮤다",59326.000 (Persons),0.821 (annual %),59021.000 (Persons),-0.515 (annual %),58595.000 (Persons),-0.724 (annual %),58910.000 (Persons),0.536 (annual %),59320.000 (Persons),0.694 (annual %),59746.000 (Persons),0.716 (annual %),60129.000 (Persons),0.639 (annual %),60497.000 (Persons),0.610 (annual %),60943.000 (Persons),0.735 (annual %),61285.000 (Persons),0.560 (annual %),61833.000 (Persons),0.890 (annual %),62504.000 (Persons),1.079 (annual %),62912.000 (Persons),0.651 (annual %),63325.000 (Persons),0.654 (annual %),63740.000 (Persons),0.653 (annual %),64154.000 (Persons),0.647 (annual %),64523.000 (Persons),0.574 (annual %),64888.000 (Persons),0.564 (annual %),65273.000 (Persons),0.592 (annual %),65636.000 (Persons),0.555 (annual %),65124.000 (Persons),-0.783 (annual %),64564.000 (Persons),-0.864 (annual %),64798.000 (Persons),0.362 (annual %),65001.000 (Persons),0.313 (annual %),65138.000 (Persons),0.211 (annual %),65237.000 (Persons),0.152 (annual %),64554.000 (Persons),-1.052 (annual %),63873.000 (Persons),-1.061 (annual %),63919.000 (Persons),0.072 (annual %),63913.000 (Persons),-0.009 (annual %),63903.000 (Persons),-0.016 (annual %)
"부탄",530801.000 (Persons),1.639 (annual %),534637.000 (Persons),0.720 (annual %),534525.000 (Persons),-0.021 (annual %),532590.000 (Persons),-0.363 (annual %),531905.000 (Persons),-0.129 (annual %),534629.000 (Persons),0.511 (annual %),541471.000 (Persons),1.272 (annual %),551713.000 (Persons),1.874 (annual %),564378.000 (Persons),2.270 (annual %),577886.000 (Persons),2.365 (annual %),591014.000 (Persons),2.246 (annual %),603643.000 (Persons),2.114 (annual %),616025.000 (Persons),2.030 (annual %),627840.000 (Persons),1.900 (annual %),638809.000 (Persons),1.732 (annual %),648744.000 (Persons),1.543 (annual %),657404.000 (Persons),1.326 (annual %),664873.000 (Persons),1.130 (annual %),671611.000 (Persons),1.008 (annual %),678329.000 (Persons),0.995 (annual %),685502.000 (Persons),1.052 (annual %),693297.000 (Persons),1.131 (annual %),701582.000 (Persons),1.188 (annual %),710235.000 (Persons),1.226 (annual %),719053.000 (Persons),1.234 (annual %),727885.000 (Persons),1.221 (annual %),736706.000 (Persons),1.205 (annual %),745563.000 (Persons),1.195 (annual %),754396.000 (Persons),1.178 (annual %),763094.000 (Persons),1.146 (annual %),771612.000 (Persons),1.110 (annual %)
"볼리비아",6864839.000 (Persons),2.116 (annual %),7011456.000 (Persons),2.113 (annual %),7160917.000 (Persons),2.109 (annual %),7312857.000 (Persons),2.100 (annual %),7466792.000 (Persons),2.083 (annual %),7622334.000 (Persons),2.062 (annual %),7779268.000 (Persons),2.038 (annual %),7937453.000 (Persons),2.013 (annual %),8096761.000 (Persons),1.987 (annual %),8257066.000 (Persons),1.961 (annual %),8418270.000 (Persons),1.934 (annual %),8580244.000 (Persons),1.906 (annual %),8742822.000 (Persons),1.877 (annual %),8905820.000 (Persons),1.847 (annual %),9069044.000 (Persons),1.816 (annual %),9232301.000 (Persons),1.784 (annual %),9395449.000 (Persons),1.752 (annual %),9558438.000 (Persons),1.720 (annual %),9721457.000 (Persons),1.691 (annual %),9884790.000 (Persons),1.666 (annual %),10048597.000 (Persons),1.644 (annual %),10212951.000 (Persons),1.622 (annual %),10377677.000 (Persons),1.600 (annual %),10542375.000 (Persons),1.575 (annual %),10706517.000 (Persons),1.545 (annual %),10869732.000 (Persons),1.513 (annual %),11031822.000 (Persons),1.480 (annual %),11192853.000 (Persons),1.449 (annual %),11353140.000 (Persons),1.422 (annual %),11513102.000 (Persons),1.399 (annual %),11673029.000 (Persons),1.380 (annual %)
"보스니아헤르체고비나",4463422.000 (Persons),-0.990 (annual %),4369320.000 (Persons),-2.131 (annual %),4233673.000 (Persons),-3.154 (annual %),4078940.000 (Persons),-3.723 (annual %),3936527.000 (Persons),-3.554 (annual %),3829049.000 (Persons),-2.768 (annual %),3764419.000 (Persons),-1.702 (annual %),3736070.000 (Persons),-0.756 (annual %),3734338.000 (Persons),-0.046 (annual %),3743353.000 (Persons),0.241 (annual %),3751176.000 (Persons),0.209 (annual %),3755514.000 (Persons),0.116 (annual %),3759389.000 (Persons),0.103 (annual %),3762179.000 (Persons),0.074 (annual %),3764194.000 (Persons),0.054 (annual %),3765332.000 (Persons),0.030 (annual %),3765422.000 (Persons),0.002 (annual %),3762791.000 (Persons),-0.070 (annual %),3754261.000 (Persons),-0.227 (annual %),3735945.000 (Persons),-0.489 (annual %),3705478.000 (Persons),-0.819 (annual %),3661173.000 (Persons),-1.203 (annual %),3604972.000 (Persons),-1.547 (annual %),3542598.000 (Persons),-1.745 (annual %),3482106.000 (Persons),-1.722 (annual %),3429362.000 (Persons),-1.526 (annual %),3386263.000 (Persons),-1.265 (annual %),3351534.000 (Persons),-1.031 (annual %),3323929.000 (Persons),-0.827 (annual %),3300998.000 (Persons),-0.692 (annual %),3280815.000 (Persons),-0.613 (annual %)
"보츠와나",1286756.000 (Persons),3.340 (annual %),1326321.000 (Persons),3.028 (annual %),1363541.000 (Persons),2.768 (annual %),1399110.000 (Persons),2.575 (annual %),1434061.000 (Persons),2.467 (annual %),1469173.000 (Persons),2.419 (annual %),1504724.000 (Persons),2.391 (annual %),1540424.000 (Persons),2.345 (annual %),1575827.000 (Persons),2.272 (annual %),1610260.000 (Persons),2.162 (annual %),1643333.000 (Persons),2.033 (annual %),1674674.000 (Persons),1.889 (annual %),1704637.000 (Persons),1.773 (annual %),1734387.000 (Persons),1.730 (annual %),1765533.000 (Persons),1.780 (annual %),1799077.000 (Persons),1.882 (annual %),1835911.000 (Persons),2.027 (annual %),1875458.000 (Persons),2.131 (annual %),1915636.000 (Persons),2.120 (annual %),1953495.000 (Persons),1.957 (annual %),1987106.000 (Persons),1.706 (annual %),2015406.000 (Persons),1.414 (annual %),2039551.000 (Persons),1.191 (annual %),2062551.000 (Persons),1.121 (annual %),2088619.000 (Persons),1.256 (annual %),2120716.000 (Persons),1.525 (annual %),2159925.000 (Persons),1.832 (annual %),2205076.000 (Persons),2.069 (annual %),2254067.000 (Persons),2.197 (annual %),2303703.000 (Persons),2.178 (annual %),2351625.000 (Persons),2.059 (annual %)
"브라질",149003225.000 (Persons),1.812 (annual %),151648007.000 (Persons),1.759 (annual %),154259382.000 (Persons),1.707 (annual %),156849086.000 (Persons),1.665 (annual %),159432717.000 (Persons),1.634 (annual %),162019889.000 (Persons),1.610 (annual %),164614682.000 (Persons),1.589 (annual %),167209046.000 (Persons),1.564 (annual %),169785253.000 (Persons),1.529 (annual %),172318674.000 (Persons),1.481 (annual %),174790339.000 (Persons),1.424 (annual %),177196051.000 (Persons),1.367 (annual %),179537523.000 (Persons),1.313 (annual %),181809244.000 (Persons),1.257 (annual %),184006479.000 (Persons),1.201 (annual %),186127108.000 (Persons),1.146 (annual %),188167353.000 (Persons),1.090 (annual %),190130445.000 (Persons),1.038 (annual %),192030362.000 (Persons),0.994 (annual %),193886505.000 (Persons),0.962 (annual %),195713637.000 (Persons),0.938 (annual %),197514541.000 (Persons),0.916 (annual %),199287292.000 (Persons),0.894 (annual %),201035904.000 (Persons),0.874 (annual %),202763744.000 (Persons),0.856 (annual %),204471759.000 (Persons),0.839 (annual %),206163056.000 (Persons),0.824 (annual %),207833825.000 (Persons),0.807 (annual %),209469320.000 (Persons),0.784 (annual %),211049519.000 (Persons),0.752 (annual %),212559409.000 (Persons),0.713 (annual %)
"브루나이",258714.000 (Persons),2.846 (annual %),266208.000 (Persons),2.855 (annual %),273888.000 (Persons),2.844 (annual %),281684.000 (Persons),2.807 (annual %),289452.000 (Persons),2.720 (annual %),297112.000 (Persons),2.612 (annual %),304620.000 (Persons),2.496 (annual %),311962.000 (Persons),2.382 (annual %),319135.000 (Persons),2.273 (annual %),326214.000 (Persons),2.194 (annual %),333166.000 (Persons),2.109 (annual %),340037.000 (Persons),2.041 (annual %),346777.000 (Persons),1.963 (annual %),353295.000 (Persons),1.862 (annual %),359434.000 (Persons),1.723 (annual %),365112.000 (Persons),1.567 (annual %),370262.000 (Persons),1.401 (annual %),374967.000 (Persons),1.263 (annual %),379418.000 (Persons),1.180 (annual %),383902.000 (Persons),1.175 (annual %),388634.000 (Persons),1.225 (annual %),393687.000 (Persons),1.292 (annual %),398997.000 (Persons),1.340 (annual %),404414.000 (Persons),1.349 (annual %),409778.000 (Persons),1.318 (annual %),414914.000 (Persons),1.246 (annual %),419791.000 (Persons),1.169 (annual %),424481.000 (Persons),1.111 (annual %),428960.000 (Persons),1.050 (annual %),433296.000 (Persons),1.006 (annual %),437483.000 (Persons),0.962 (annual %)
"불가리아",8718289.000 (Persons),-1.804 (annual %),8632367.000 (Persons),-0.990 (annual %),8540164.000 (Persons),-1.074 (annual %),8472313.000 (Persons),-0.798 (annual %),8443591.000 (Persons),-0.340 (annual %),8406067.000 (Persons),-0.445 (annual %),8362826.000 (Persons),-0.516 (annual %),8312068.000 (Persons),-0.609 (annual %),8256786.000 (Persons),-0.667 (annual %),8210624.000 (Persons),-0.561 (annual %),8170172.000 (Persons),-0.494 (annual %),8009142.000 (Persons),-1.991 (annual %),7837161.000 (Persons),-2.171 (annual %),7775327.000 (Persons),-0.792 (annual %),7716860.000 (Persons),-0.755 (annual %),7658972.000 (Persons),-0.753 (annual %),7601022.000 (Persons),-0.760 (annual %),7545338.000 (Persons),-0.735 (annual %),7492561.000 (Persons),-0.702 (annual %),7444443.000 (Persons),-0.644 (annual %),7395599.000 (Persons),-0.658 (annual %),7348328.000 (Persons),-0.641 (annual %),7305888.000 (Persons),-0.579 (annual %),7265115.000 (Persons),-0.560 (annual %),7223938.000 (Persons),-0.568 (annual %),7177991.000 (Persons),-0.638 (annual %),7127822.000 (Persons),-0.701 (annual %),7075947.000 (Persons),-0.730 (annual %),7025037.000 (Persons),-0.722 (annual %),6975761.000 (Persons),-0.704 (annual %),6927288.000 (Persons),-0.697 (annual %)
"부르키나파소",8811033.000 (Persons),2.659 (annual %),9050086.000 (Persons),2.677 (annual %),9297110.000 (Persons),2.693 (annual %),9552473.000 (Persons),2.710 (annual %),9816584.000 (Persons),2.727 (annual %),10089880.000 (Persons),2.746 (annual %),10372734.000 (Persons),2.765 (annual %),10665552.000 (Persons),2.784 (annual %),10968722.000 (Persons),2.803 (annual %),11282696.000 (Persons),2.822 (annual %),11607951.000 (Persons),2.842 (annual %),11944589.000 (Persons),2.859 (annual %),12293097.000 (Persons),2.876 (annual %),12654624.000 (Persons),2.898 (annual %),13030576.000 (Persons),2.928 (annual %),13421935.000 (Persons),2.959 (annual %),13829173.000 (Persons),2.989 (annual %),14252029.000 (Persons),3.012 (annual %),14689725.000 (Persons),3.025 (annual %),15141098.000 (Persons),3.026 (annual %),15605211.000 (Persons),3.019 (annual %),16081915.000 (Persons),3.009 (annual %),16571252.000 (Persons),2.997 (annual %),17072791.000 (Persons),2.982 (annual %),17586029.000 (Persons),2.962 (annual %),18110616.000 (Persons),2.939 (annual %),18646350.000 (Persons),2.915 (annual %),19193236.000 (Persons),2.891 (annual %),19751466.000 (Persons),2.867 (annual %),20321383.000 (Persons),2.845 (annual %),20903278.000 (Persons),2.823 (annual %)
"부룬디",5438959.000 (Persons),2.455 (annual %),5564923.000 (Persons),2.290 (annual %),5685569.000 (Persons),2.145 (annual %),5798054.000 (Persons),1.959 (annual %),5898964.000 (Persons),1.725 (annual %),5987044.000 (Persons),1.482 (annual %),6060110.000 (Persons),1.213 (annual %),6122130.000 (Persons),1.018 (annual %),6185564.000 (Persons),1.031 (annual %),6267132.000 (Persons),1.310 (annual %),6378871.000 (Persons),1.767 (annual %),6525546.000 (Persons),2.273 (annual %),6704118.000 (Persons),2.700 (annual %),6909161.000 (Persons),3.013 (annual %),7131688.000 (Persons),3.170 (annual %),7364857.000 (Persons),3.217 (annual %),7607850.000 (Persons),3.246 (annual %),7862226.000 (Persons),3.289 (annual %),8126104.000 (Persons),3.301 (annual %),8397661.000 (Persons),3.287 (annual %),8675606.000 (Persons),3.256 (annual %),8958406.000 (Persons),3.208 (annual %),9245992.000 (Persons),3.160 (annual %),9540302.000 (Persons),3.134 (annual %),9844301.000 (Persons),3.137 (annual %),10160034.000 (Persons),3.157 (annual %),10488002.000 (Persons),3.177 (annual %),10827010.000 (Persons),3.181 (annual %),11175379.000 (Persons),3.167 (annual %),11530577.000 (Persons),3.129 (annual %),11890781.000 (Persons),3.076 (annual %)
"캄보디아",8975597.000 (Persons),3.218 (annual %),9289298.000 (Persons),3.435 (annual %),9623899.000 (Persons),3.539 (annual %),9970727.000 (Persons),3.540 (annual %),10317901.000 (Persons),3.423 (annual %),10656145.000 (Persons),3.226 (annual %),10982919.000 (Persons),3.020 (annual %),11298594.000 (Persons),2.834 (annual %),11600510.000 (Persons),2.637 (annual %),11886464.000 (Persons),2.435 (annual %),12155241.000 (Persons),2.236 (annual %),12405411.000 (Persons),2.037 (annual %),12637719.000 (Persons),1.855 (annual %),12856171.000 (Persons),1.714 (annual %),13066475.000 (Persons),1.623 (annual %),13273355.000 (Persons),1.571 (annual %),13477705.000 (Persons),1.528 (annual %),13679953.000 (Persons),1.489 (annual %),13883835.000 (Persons),1.479 (annual %),14093605.000 (Persons),1.500 (annual %),14312205.000 (Persons),1.539 (annual %),14541421.000 (Persons),1.589 (annual %),14780454.000 (Persons),1.630 (annual %),15026330.000 (Persons),1.650 (annual %),15274506.000 (Persons),1.638 (annual %),15521435.000 (Persons),1.604 (annual %),15766290.000 (Persons),1.565 (annual %),16009413.000 (Persons),1.530 (annual %),16249795.000 (Persons),1.490 (annual %),16486542.000 (Persons),1.446 (annual %),16718971.000 (Persons),1.400 (annual %)
"카메룬",11780086.000 (Persons),3.054 (annual %),12137912.000 (Persons),2.992 (annual %),12499499.000 (Persons),2.935 (annual %),12864091.000 (Persons),2.875 (annual %),13230978.000 (Persons),2.812 (annual %),13599984.000 (Persons),2.751 (annual %),13970812.000 (Persons),2.690 (annual %),14344444.000 (Persons),2.639 (annual %),14723772.000 (Persons),2.610 (annual %),15112598.000 (Persons),2.607 (annual %),15513944.000 (Persons),2.621 (annual %),15928910.000 (Persons),2.640 (annual %),16357605.000 (Persons),2.656 (annual %),16800869.000 (Persons),2.674 (annual %),17259322.000 (Persons),2.692 (annual %),17733408.000 (Persons),2.710 (annual %),18223677.000 (Persons),2.727 (annual %),18730283.000 (Persons),2.742 (annual %),19252674.000 (Persons),2.751 (annual %),19789922.000 (Persons),2.752 (annual %),20341236.000 (Persons),2.748 (annual %),20906392.000 (Persons),2.740 (annual %),21485267.000 (Persons),2.731 (annual %),22077300.000 (Persons),2.718 (annual %),22681853.000 (Persons),2.702 (annual %),23298376.000 (Persons),2.682 (annual %),23926549.000 (Persons),2.661 (annual %),24566070.000 (Persons),2.638 (annual %),25216261.000 (Persons),2.612 (annual %),25876387.000 (Persons),2.584 (annual %),26545864.000 (Persons),2.554 (annual %)
"캐나다",27691138.000 (Persons),1.508 (annual %),28037420.000 (Persons),1.243 (annual %),28371264.000 (Persons),1.184 (annual %),28684764.000 (Persons),1.099 (annual %),29000663.000 (Persons),1.095 (annual %),29302311.000 (Persons),1.035 (annual %),29610218.000 (Persons),1.045 (annual %),29905948.000 (Persons),0.994 (annual %),30155173.000 (Persons),0.830 (annual %),30401286.000 (Persons),0.813 (annual %),30685730.000 (Persons),0.931 (annual %),31020902.000 (Persons),1.086 (annual %),31360079.000 (Persons),1.087 (annual %),31644028.000 (Persons),0.901 (annual %),31940655.000 (Persons),0.933 (annual %),32243753.000 (Persons),0.944 (annual %),32571174.000 (Persons),1.010 (annual %),32889025.000 (Persons),0.971 (annual %),33247118.000 (Persons),1.083 (annual %),33628895.000 (Persons),1.142 (annual %),34004889.000 (Persons),1.112 (annual %),34339328.000 (Persons),0.979 (annual %),34714222.000 (Persons),1.086 (annual %),35082954.000 (Persons),1.057 (annual %),35437435.000 (Persons),1.005 (annual %),35702908.000 (Persons),0.746 (annual %),36109487.000 (Persons),1.132 (annual %),36545295.000 (Persons),1.200 (annual %),37065178.000 (Persons),1.413 (annual %),37593384.000 (Persons),1.415 (annual %),38005238.000 (Persons),1.090 (annual %)
"카보베르데",337953.000 (Persons),2.024 (annual %),346229.000 (Persons),2.419 (annual %),355763.000 (Persons),2.716 (annual %),366057.000 (Persons),2.852 (annual %),376409.000 (Persons),2.789 (annual %),386288.000 (Persons),2.591 (annual %),395533.000 (Persons),2.365 (annual %),404248.000 (Persons),2.179 (annual %),412513.000 (Persons),2.024 (annual %),420456.000 (Persons),1.907 (annual %),428178.000 (Persons),1.820 (annual %),435701.000 (Persons),1.742 (annual %),442955.000 (Persons),1.651 (annual %),449925.000 (Persons),1.561 (annual %),456619.000 (Persons),1.477 (annual %),463034.000 (Persons),1.395 (annual %),469171.000 (Persons),1.317 (annual %),475067.000 (Persons),1.249 (annual %),480846.000 (Persons),1.209 (annual %),486667.000 (Persons),1.203 (annual %),492644.000 (Persons),1.221 (annual %),498858.000 (Persons),1.253 (annual %),505241.000 (Persons),1.271 (annual %),511740.000 (Persons),1.278 (annual %),518276.000 (Persons),1.269 (annual %),524740.000 (Persons),1.240 (annual %),531140.000 (Persons),1.212 (annual %),537499.000 (Persons),1.190 (annual %),543764.000 (Persons),1.159 (annual %),549936.000 (Persons),1.129 (annual %),555988.000 (Persons),1.094 (annual %)
"케이맨제도",25307.000 (Persons),5.186 (annual %),26540.000 (Persons),4.757 (annual %),27784.000 (Persons),4.581 (annual %),29068.000 (Persons),4.518 (annual %),30521.000 (Persons),4.878 (annual %),32161.000 (Persons),5.234 (annual %),34065.000 (Persons),5.752 (annual %),36155.000 (Persons),5.954 (annual %),38330.000 (Persons),5.842 (annual %),40423.000 (Persons),5.317 (annual %),42305.000 (Persons),4.551 (annual %),43934.000 (Persons),3.778 (annual %),45347.000 (Persons),3.166 (annual %),46624.000 (Persons),2.777 (annual %),47899.000 (Persons),2.698 (annual %),49261.000 (Persons),2.804 (annual %),50729.000 (Persons),2.937 (annual %),52280.000 (Persons),3.012 (annual %),53835.000 (Persons),2.931 (annual %),55321.000 (Persons),2.723 (annual %),56672.000 (Persons),2.413 (annual %),57877.000 (Persons),2.104 (annual %),58963.000 (Persons),1.859 (annual %),59933.000 (Persons),1.632 (annual %),60848.000 (Persons),1.515 (annual %),61721.000 (Persons),1.425 (annual %),62564.000 (Persons),1.357 (annual %),63382.000 (Persons),1.299 (annual %),64172.000 (Persons),1.239 (annual %),64948.000 (Persons),1.202 (annual %),65720.000 (Persons),1.182 (annual %)
